"id","Akashiwo sanguinea ( cells/L )","Alexandrium ( cells/L )","Dinophysis ( cells/L )","Lingulodinium polyedra ( cells/L )","Pseudo-nitzschia delicatissima ( cells/L )","Pseudo-nitzschia seriata ( cells/L )"
"HABs-StearnsWharf_2012-05-21T17:45:00Z",0,0,0,0,928,25524
"HABs-StearnsWharf_2012-05-31T17:15:00Z",0,0,1485,0,2970,37868
"HABs-StearnsWharf_2012-06-07T23:30:00Z",0,0,0,0,9049,9746
"HABs-StearnsWharf_2012-06-12T17:30:00Z",0,0,2320,0,23668,17171
"HABs-StearnsWharf_2012-06-18T17:30:00Z",0,0,1392,0,1392,0
"HABs-StearnsWharf_2012-06-25T16:45:00Z",0,0,0,464,6033,7657
"HABs-StearnsWharf_2012-07-03T20:00:00Z",0,0,464,0,13226,3945
"HABs-StearnsWharf_2012-07-09T17:15:00Z",0,0,0,0,1392,239926
"HABs-StearnsWharf_2012-07-17T19:15:00Z",0,0,464,232,0,5801
"HABs-StearnsWharf_2012-07-23T17:15:00Z",0,0,696,0,464,4641
"HABs-StearnsWharf_2012-07-30T17:15:00Z",0,0,928,232,3249,64274
"HABs-StearnsWharf_2012-08-06T19:15:00Z",0,0,22276,1392,0,464
"HABs-StearnsWharf_2012-08-14T15:30:00Z",0,0,12994,3713,1856,928
"HABs-StearnsWharf_2012-08-20T19:30:00Z",0,0,1856,0,11138,55225
"HABs-StearnsWharf_2012-08-27T16:45:00Z",0,0,232,232,15778,2088
"HABs-StearnsWharf_2012-09-04T16:25:00Z",0,0,232,3713,0,0
"HABs-StearnsWharf_2012-09-10T16:45:00Z",0,0,1392,928,928,5569
"HABs-StearnsWharf_2012-09-18T17:45:00Z",0,0,0,464,4641,4177
"HABs-StearnsWharf_2012-09-24T15:15:00Z",0,0,4455,263594,0,0
"HABs-StearnsWharf_2012-10-01T16:20:00Z",0,0,0,464,1624,5337
"HABs-StearnsWharf_2012-10-08T15:45:00Z",0,0,0,1392,0,464
"HABs-StearnsWharf_2012-10-15T15:45:00Z",0,0,0,1392,0,464
"HABs-StearnsWharf_2012-10-22T15:30:00Z",0,0,0,4641,928,0
"HABs-StearnsWharf_2012-10-29T15:30:00Z",0,0,0,200,3600,1480
"HABs-StearnsWharf_2012-11-05T16:30:00Z",0,0,232,6961,17867,1624
"HABs-StearnsWharf_2012-11-12T18:30:00Z",0,0,0,160,5600,80
"HABs-StearnsWharf_2012-11-19T17:00:00Z",0,0,0,0,6265,10210
"HABs-StearnsWharf_2012-11-26T17:00:00Z",0,0,320,680,800,0
"HABs-StearnsWharf_2012-12-04T16:00:00Z",0,0,116,116,0,0
"HABs-StearnsWharf_2012-12-10T16:00:00Z",0,0,180,60,280,0
"HABs-StearnsWharf_2012-12-17T16:00:00Z",0,0,0,464,4641,0
"HABs-StearnsWharf_2012-12-27T18:05:00Z",0,0,0,0,18099,928
"HABs-StearnsWharf_2013-01-04T18:30:00Z",0,0,0,0,19723,10442
"HABs-StearnsWharf_2013-01-14T16:00:00Z",0,0,0,0,0,200
"HABs-StearnsWharf_2013-01-21T19:30:00Z",0,0,40,40,1200,0
"HABs-StearnsWharf_2013-01-28T16:10:00Z",0,0,40,0,160,0
"HABs-StearnsWharf_2013-02-04T17:00:00Z",0,0,60,20,0,0
"HABs-StearnsWharf_2013-02-11T16:30:00Z",0,0,0,0,300,80
"HABs-StearnsWharf_2013-02-18T16:10:00Z",0,0,0,0,120,0
"HABs-StearnsWharf_2013-02-25T16:30:00Z",0,0,0,0,928,0
"HABs-StearnsWharf_2013-03-04T17:00:00Z",0,0,0,0,0,2320
"HABs-StearnsWharf_2013-03-12T15:30:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2013-03-18T15:30:00Z",0,0,464,0,0,19491
"HABs-StearnsWharf_2013-03-25T16:30:00Z",0,0,1856,0,928,0
"HABs-StearnsWharf_2013-04-01T14:15:00Z",0,0,40,0,480,1640
"HABs-StearnsWharf_2013-04-08T15:30:00Z",0,0,0,0,26220,0
"HABs-StearnsWharf_2013-04-15T15:30:00Z",0,0,0,0,184701,117411
"HABs-StearnsWharf_2013-04-22T15:00:00Z",0,0,464,0,5569,143863
"HABs-StearnsWharf_2013-04-29T15:20:00Z",0,0,3249,928,0,2552
"HABs-StearnsWharf_2013-05-06T15:00:00Z",0,0,1840,120,240,280
"HABs-StearnsWharf_2013-05-13T15:30:00Z",0,0,928,0,5337,5569
"HABs-StearnsWharf_2013-05-20T15:30:00Z",0,0,0,0,1856,50584
"HABs-StearnsWharf_2013-05-28T16:00:00Z",0,928,928,0,11834,1392
"HABs-StearnsWharf_2013-06-03T15:30:00Z",0,3713,2784,464,43159,2320
"HABs-StearnsWharf_2013-06-10T15:30:00Z",0,0,232,0,10674,3481
"HABs-StearnsWharf_2013-06-17T16:00:00Z",0,0,480,0,2560,0
"HABs-StearnsWharf_2013-06-24T16:00:00Z",0,0,0,0,59401,1856
"HABs-StearnsWharf_2013-07-01T07:00:00Z",0,0,232,464,0,464
"HABs-StearnsWharf_2013-07-09T15:00:00Z",0,0,464,26916,0,1856
"HABs-StearnsWharf_2013-07-15T16:00:00Z",0,0,464,5569,928,0
"HABs-StearnsWharf_2013-07-23T14:15:00Z",0,0,0,0,12066,91422
"HABs-StearnsWharf_2013-07-29T15:00:00Z",0,0,464,0,8817,1856
"HABs-StearnsWharf_2013-08-05T15:00:00Z",0,0,11602,0,4641,0
"HABs-StearnsWharf_2013-08-12T15:30:00Z",0,0,0,0,9746,0
"HABs-StearnsWharf_2013-08-19T15:30:00Z",0,0,928,0,0,0
"HABs-StearnsWharf_2013-08-26T15:15:00Z",0,0,464,0,1624,2784
"HABs-StearnsWharf_2013-09-03T16:00:00Z",0,0,928,0,0,7425
"HABs-StearnsWharf_2013-09-10T13:30:00Z",0,0,928,0,3713,0
"HABs-StearnsWharf_2013-09-16T15:15:00Z",0,0,2320,928,0,0
"HABs-StearnsWharf_2013-09-23T15:15:00Z",0,0,696,696,1624,0
"HABs-StearnsWharf_2013-10-01T15:15:00Z",0,0,928,0,11602,3249
"HABs-StearnsWharf_2013-10-07T15:00:00Z",0,0,0,1392,3249,0
"HABs-StearnsWharf_2013-10-14T15:00:00Z",0,0,0,80,320,0
"HABs-StearnsWharf_2013-10-21T14:30:00Z",0,0,0,1392,0,0
"HABs-StearnsWharf_2013-10-28T14:30:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2013-11-04T16:00:00Z",0,0,0,0,2784,0
"HABs-StearnsWharf_2013-11-11T16:15:00Z",0,0,0,232,3016,0
"HABs-StearnsWharf_2013-11-18T16:15:00Z",0,0,232,464,9746,928
"HABs-StearnsWharf_2013-11-25T16:15:00Z",0,0,0,0,17171,0
"HABs-StearnsWharf_2013-12-02T16:15:00Z",0,0,696,0,4409,0
"HABs-StearnsWharf_2013-12-09T16:30:00Z",0,0,120,40,480,0
"HABs-StearnsWharf_2013-12-16T17:00:00Z",0,0,0,0,2088,696
"HABs-StearnsWharf_2014-01-05T16:15:00Z",0,0,80,40,800,0
"HABs-StearnsWharf_2014-01-13T16:00:00Z",0,0,0,0,464,0
"HABs-StearnsWharf_2014-01-20T16:00:00Z",0,0,0,0,2784,0
"HABs-StearnsWharf_2014-01-27T16:15:00Z",0,0,0,0,464,0
"HABs-StearnsWharf_2014-02-03T16:00:00Z",0,0,0,0,928,0
"HABs-StearnsWharf_2014-02-10T16:00:00Z",0,0,0,0,11602,928
"HABs-StearnsWharf_2014-02-17T15:30:00Z",0,0,0,0,1392,8817
"HABs-StearnsWharf_2014-03-04T16:00:00Z",0,0,0,0,4177,0
"HABs-StearnsWharf_2014-03-10T15:15:00Z",0,0,464,0,11602,0
"HABs-StearnsWharf_2014-03-17T15:00:00Z",0,0,232,0,1856,0
"HABs-StearnsWharf_2014-03-24T14:45:00Z",0,0,0,0,12762,0
"HABs-StearnsWharf_2014-03-31T15:00:00Z",0,0,0,0,30629,0
"HABs-StearnsWharf_2014-04-07T15:15:00Z",0,0,0,0,785583,17820
"HABs-StearnsWharf_2014-04-15T16:15:00Z",0,0,0,0,0,63578
"HABs-StearnsWharf_2014-04-21T13:30:00Z",0,0,0,464,1160,0
"HABs-StearnsWharf_2014-04-28T14:15:00Z",0,0,0,0,464,0
"HABs-StearnsWharf_2014-05-05T14:15:00Z",0,0,0,0,0,179689
"HABs-StearnsWharf_2014-05-12T14:30:00Z",0,0,0,0,11602,134117
"HABs-StearnsWharf_2014-05-19T14:30:00Z",0,0,0,928,0,11138
"HABs-StearnsWharf_2014-05-28T15:00:00Z",0,0,0,464,1856,95135
"HABs-StearnsWharf_2014-06-02T14:15:00Z",0,0,2784,464,0,0
"HABs-StearnsWharf_2014-06-09T15:30:00Z",0,0,464,0,9281,6961
"HABs-StearnsWharf_2014-06-16T15:15:00Z",0,0,0,0,5105,13690
"HABs-StearnsWharf_2014-06-24T15:45:00Z",0,0,0,0,57545,78892
"HABs-StearnsWharf_2014-06-30T14:30:00Z",0,0,0,0,928,0
"HABs-StearnsWharf_2014-07-07T15:45:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2014-07-14T15:15:00Z",0,0,0,0,2970,2970
"HABs-StearnsWharf_2014-07-21T15:15:00Z",0,0,0,0,3713,105809
"HABs-StearnsWharf_2014-07-28T14:45:00Z",0,0,0,0,0,377199
"HABs-StearnsWharf_2014-08-04T14:45:00Z",0,0,0,0,8168,259139
"HABs-StearnsWharf_2014-08-11T15:30:00Z",0,0,0,0,1485,118803
"HABs-StearnsWharf_2014-08-18T14:30:00Z",0,0,0,0,0,150824
"HABs-StearnsWharf_2014-08-25T15:15:00Z",0,0,0,0,11880,107665
"HABs-StearnsWharf_2014-09-02T15:15:00Z",0,0,0,0,464,1624
"HABs-StearnsWharf_2014-09-08T13:30:00Z",0,0,232,0,0,0
"HABs-StearnsWharf_2014-09-15T13:40:00Z",0,0,0,0,0,928
"HABs-StearnsWharf_2014-09-22T13:30:00Z",0,0,0,0,2784,1392
"HABs-StearnsWharf_2014-09-29T15:00:00Z",0,0,0,0,0,141078
"HABs-StearnsWharf_2014-10-07T14:45:00Z",0,0,0,0,7889,32485
"HABs-StearnsWharf_2014-10-13T14:30:00Z",0,0,0,0,464,464
"HABs-StearnsWharf_2014-10-20T14:45:00Z",0,0,0,0,0,10210
"HABs-StearnsWharf_2014-10-27T15:00:00Z",0,0,0,0,38054,0
"HABs-StearnsWharf_2014-11-03T15:15:00Z",0,0,0,0,928,0
"HABs-StearnsWharf_2014-11-10T16:00:00Z",0,0,0,0,3249,0
"HABs-StearnsWharf_2014-11-17T15:45:00Z",0,0,0,0,9746,0
"HABs-StearnsWharf_2014-11-24T15:45:00Z",0,0,0,0,928,0
"HABs-StearnsWharf_2014-12-01T15:00:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2014-12-08T15:30:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2014-12-15T15:00:00Z",0,0,0,0,464,0
"HABs-StearnsWharf_2014-12-22T15:15:00Z",0,0,464,0,0,0
"HABs-StearnsWharf_2015-01-05T15:15:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2015-01-12T15:15:00Z",0,0,0,0,464,0
"HABs-StearnsWharf_2015-01-19T15:00:00Z",0,0,0,0,5105,0
"HABs-StearnsWharf_2015-01-26T15:15:00Z",0,0,696,0,464,0
"HABs-StearnsWharf_2015-02-03T15:15:00Z",0,0,0,0,5105,0
"HABs-StearnsWharf_2015-02-09T15:15:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2015-02-16T17:00:00Z",0,0,0,0,20419,0
"HABs-StearnsWharf_2015-02-24T16:00:00Z",0,0,0,0,1392,0
"HABs-StearnsWharf_2015-03-02T15:45:00Z",0,0,0,0,6497,0
"HABs-StearnsWharf_2015-03-09T14:45:00Z",0,0,0,0,22740,0
"HABs-StearnsWharf_2015-03-16T14:45:00Z",0,0,0,0,0,129198
"HABs-StearnsWharf_2015-03-23T14:30:00Z",0,0,0,0,0,7425
"HABs-StearnsWharf_2015-03-30T14:45:00Z",0,0,0,0,0,1856
"HABs-StearnsWharf_2015-04-06T13:00:00Z",0,0,0,0,2784,5569
"HABs-StearnsWharf_2015-04-14T14:45:00Z",0,0,0,0,4641,1392
"HABs-StearnsWharf_2015-04-20T15:20:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2015-04-27T16:15:00Z",0,0,0,0,8353,928
"HABs-StearnsWharf_2015-05-04T13:30:00Z",0,0,0,0,15314,3249
"HABs-StearnsWharf_2015-05-11T14:30:00Z",0,0,464,0,121123,104881
"HABs-StearnsWharf_2015-05-18T14:30:00Z",0,0,464,0,0,6961
"HABs-StearnsWharf_2015-05-26T14:30:00Z",0,0,0,0,928,21811
"HABs-StearnsWharf_2015-06-01T15:30:00Z",0,0,0,0,1856,0
"HABs-StearnsWharf_2015-06-08T15:00:00Z",0,0,928,0,0,0
"HABs-StearnsWharf_2015-06-15T14:30:00Z",0,0,0,0,2320,6961
"HABs-StearnsWharf_2015-06-22T14:45:00Z",0,0,2320,0,928,0
"HABs-StearnsWharf_2015-06-29T15:00:00Z",0,0,0,0,2784,5105
"HABs-StearnsWharf_2015-07-06T16:30:00Z",0,0,0,0,4641,21811
"HABs-StearnsWharf_2015-07-13T13:00:00Z",0,0,1392,0,0,3713
"HABs-StearnsWharf_2015-07-20T15:00:00Z",0,0,464,0,11602,0
"HABs-StearnsWharf_2015-07-27T14:30:00Z",0,0,0,0,1856,1160
"HABs-StearnsWharf_2015-08-03T14:45:00Z",0,0,0,0,24596,0
"HABs-StearnsWharf_2015-08-12T15:00:00Z",0,0,0,0,47335,0
"HABs-StearnsWharf_2015-08-17T14:45:00Z",0,0,0,0,194540,0
"HABs-StearnsWharf_2015-08-24T15:00:00Z",0,0,0,0,28773,0
"HABs-StearnsWharf_2015-08-31T15:00:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2015-09-07T15:00:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2015-09-14T14:45:00Z",0,0,464,0,0,0
"HABs-StearnsWharf_2015-09-21T13:25:00Z",0,0,0,232,1856,0
"HABs-StearnsWharf_2015-09-28T15:00:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2015-10-05T14:15:00Z",0,0,0,0,5569,0
"HABs-StearnsWharf_2015-10-12T14:45:00Z",0,0,0,0,0,464
"HABs-StearnsWharf_2015-10-19T14:30:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2015-10-26T14:15:00Z",0,0,0,0,4177,0
"HABs-StearnsWharf_2015-11-03T15:30:00Z",0,0,0,0,1856,0
"HABs-StearnsWharf_2015-11-09T15:15:00Z",0,0,0,0,23204,0
"HABs-StearnsWharf_2015-11-16T15:45:00Z",0,0,0,0,19955,0
"HABs-StearnsWharf_2015-11-23T15:00:00Z",0,0,0,0,928,0
"HABs-StearnsWharf_2015-11-30T15:20:00Z",0,0,0,0,2784,0
"HABs-StearnsWharf_2015-12-07T15:15:00Z",0,0,0,0,10210,0
"HABs-StearnsWharf_2015-12-14T17:30:00Z",0,0,0,0,0,3713
"HABs-StearnsWharf_2015-12-21T16:30:00Z",0,0,0,0,0,38518
"HABs-StearnsWharf_2015-12-30T14:30:00Z",0,0,0,0,0,14386
"HABs-StearnsWharf_2016-01-04T15:30:00Z",0,0,0,0,0,928
"HABs-StearnsWharf_2016-01-11T16:00:00Z",0,0,0,0,1856,0
"HABs-StearnsWharf_2016-01-18T15:30:00Z",0,0,0,0,0,2784
"HABs-StearnsWharf_2016-01-25T16:00:00Z",0,0,0,464,0,4641
"HABs-StearnsWharf_2016-02-01T15:30:00Z",0,0,0,0,0,1856
"HABs-StearnsWharf_2016-02-08T15:30:00Z",0,0,0,0,33877,0
"HABs-StearnsWharf_2016-02-16T18:00:00Z",0,0,0,0,0,1856
"HABs-StearnsWharf_2016-02-22T14:20:00Z",0,0,928,0,0,0
"HABs-StearnsWharf_2016-02-29T14:20:00Z",0,0,464,0,5105,0
"HABs-StearnsWharf_2016-03-07T15:15:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2016-03-14T14:30:00Z",0,0,0,0,0,19491
"HABs-StearnsWharf_2016-03-21T15:00:00Z",0,0,0,0,13922,48728
"HABs-StearnsWharf_2016-03-28T14:15:00Z",0,0,0,0,0,928
"HABs-StearnsWharf_2016-04-04T14:30:00Z",0,0,0,0,0,11138
"HABs-StearnsWharf_2016-04-11T15:00:00Z",0,0,464,0,0,5105
"HABs-StearnsWharf_2016-04-18T14:30:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2016-04-25T14:30:00Z",0,0,0,0,1856,0
"HABs-StearnsWharf_2016-05-02T14:30:00Z",0,0,0,0,47521,2970
"HABs-StearnsWharf_2016-05-09T14:30:00Z",0,0,743,0,76479,9653
"HABs-StearnsWharf_2016-05-16T14:30:00Z",0,0,1392,0,0,1856
"HABs-StearnsWharf_2016-05-23T14:30:00Z",0,0,0,0,928,0
"HABs-StearnsWharf_2016-05-31T14:30:00Z",0,0,0,0,0,19955
"HABs-StearnsWharf_2016-06-06T14:15:00Z",0,0,0,0,59865,37590
"HABs-StearnsWharf_2016-06-13T14:45:00Z",0,0,4177,0,45943,37590
"HABs-StearnsWharf_2016-06-20T15:30:00Z",0,0,0,0,2784,0
"HABs-StearnsWharf_2016-06-28T14:30:00Z",0,0,0,0,2970,0
"HABs-StearnsWharf_2016-07-04T15:00:00Z",0,0,0,0,151752,0
"HABs-StearnsWharf_2016-07-11T15:00:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2016-07-18T15:00:00Z",0,0,0,0,4177,0
"HABs-StearnsWharf_2016-07-25T15:10:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2016-08-01T14:30:00Z",0,0,0,0,3713,0
"HABs-StearnsWharf_2016-08-08T14:30:00Z",0,0,0,232,3713,0
"HABs-StearnsWharf_2016-08-15T14:30:00Z",0,4177,0,0,7425,2320
"HABs-StearnsWharf_2016-08-23T14:45:00Z",0,0,0,0,3713,6961
"HABs-StearnsWharf_2016-08-29T14:15:00Z",0,0,0,0,3713,11602
"HABs-StearnsWharf_2016-09-05T14:45:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2016-09-13T14:30:00Z",0,0,0,0,4455,0
"HABs-StearnsWharf_2016-09-19T14:30:00Z",0,0,928,464,2320,5105
"HABs-StearnsWharf_2016-09-26T14:30:00Z",0,0,928,2784,20883,0
"HABs-StearnsWharf_2016-10-03T14:30:00Z",0,0,0,1392,1856,0
"HABs-StearnsWharf_2016-10-10T14:30:00Z",0,0,0,464,14850,0
"HABs-StearnsWharf_2016-10-17T14:30:00Z",0,0,0,0,0,72395
"HABs-StearnsWharf_2016-10-24T14:45:00Z",0,0,0,464,5569,20883
"HABs-StearnsWharf_2016-10-31T14:30:00Z",0,0,1856,1392,8817,1856
"HABs-StearnsWharf_2016-11-07T15:30:00Z",0,0,0,0,12530,5105
"HABs-StearnsWharf_2016-11-14T15:30:00Z",0,0,464,1392,0,38518
"HABs-StearnsWharf_2016-11-21T15:30:00Z",0,0,0,0,5569,1856
"HABs-StearnsWharf_2016-11-28T15:30:00Z",0,0,0,0,9281,0
"HABs-StearnsWharf_2016-12-05T15:15:00Z",0,0,0,0,6033,18099
"HABs-StearnsWharf_2016-12-12T15:30:00Z",0,0,464,0,0,2784
"HABs-StearnsWharf_2016-12-19T15:15:00Z",0,0,0,0,0,11602
"HABs-StearnsWharf_2016-12-27T16:00:00Z",0,0,464,0,0,8817
"HABs-StearnsWharf_2017-01-02T16:00:00Z",0,0,0,0,0,1856
"HABs-StearnsWharf_2017-01-09T15:45:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2017-01-16T15:30:00Z",0,0,696,0,0,0
"HABs-StearnsWharf_2017-01-23T15:30:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2017-01-30T15:30:00Z",0,0,0,0,0,0
"HABs-StearnsWharf_2017-02-06T15:00:00Z",0,0,232,0,0,0
"HABs-StearnsWharf_2017-02-13T15:30:00Z",0,0,464,0,0,0
"HABs-StearnsWharf_2017-02-20T15:30:00Z",0,0,464,0,0,0
"HABs-StearnsWharf_2017-02-27T15:30:00Z",0,0,232,0,0,0
"HABs-StearnsWharf_2017-03-07T15:00:00Z",0,0,0,0,0,7425
"HABs-StearnsWharf_2017-03-13T14:00:00Z",0,0,0,0,0,141078
"HABs-StearnsWharf_2017-03-21T14:30:00Z",0,0,1856,0,10210,0
"HABs-StearnsWharf_2017-03-27T15:00:00Z",0,0,0,0,928,35734
"HABs-StearnsWharf_2017-04-03T14:15:00Z",0,0,0,0,4641,83069
"HABs-StearnsWharf_2017-04-10T15:00:00Z",0,0,0,0,1856,60794
"HABs-StearnsWharf_2017-04-17T14:30:00Z",0,0,743,0,5940,264336
"HABs-StearnsWharf_2017-04-24T14:30:00Z",0,0,928,0,0,0
"HABs-StearnsWharf_2017-05-01T14:30:00Z",0,9281,3249,1856,0,0
"HABs-StearnsWharf_2017-05-08T14:30:00Z",0,0,743,0,0,109893
"HABs-StearnsWharf_2017-05-15T14:30:00Z",0,0,0,0,17635,31557
"HABs-StearnsWharf_2017-05-22T14:30:00Z",0,2784,0,0,9746,33877
"HABs-StearnsWharf_2017-05-29T15:30:00Z",0,0,928,0,18099,130405
"HABs-StearnsWharf_2017-06-06T15:00:00Z",0,0,1485,0,60886,7425
"HABs-StearnsWharf_2017-06-11T15:00:00Z",0,0,0,0,8910,0
"HABs-StearnsWharf_2017-06-19T14:45:00Z",0,0,928,0,11602,7889
"HABs-StearnsWharf_2017-06-27T14:30:00Z",0,0,0,464,0,0
"HABs-StearnsWharf_2017-07-03T14:45:00Z",0,0,0,0,5569,0
"HABs-StearnsWharf_2017-07-10T14:30:00Z",0,0,1392,3249,0,3249
"HABs-StearnsWharf_2017-07-17T14:20:00Z",0,0,0,928,0,0
"HABs-StearnsWharf_2017-07-24T15:00:00Z",0,0,0,1856,4641,6033
"HABs-StearnsWharf_2017-07-31T14:15:00Z",0,0,464,6961,928,6033
"HABs-StearnsWharf_2017-08-07T14:30:00Z",0,0,0,4177,4177,1856
"HABs-StearnsWharf_2017-08-14T14:45:00Z",0,0,0,3713,5569,5569
"HABs-StearnsWharf_2017-08-21T14:30:00Z",0,0,0,6497,0,8817
"HABs-StearnsWharf_2017-09-04T15:30:00Z",0,0,0,18563,0,0
"HABs-StearnsWharf_2017-09-11T14:45:00Z",0,0,0,9281,0,0
"HABs-StearnsWharf_2017-09-19T15:30:00Z",0,0,0,928,24596,69147
"HABs-StearnsWharf_2017-09-25T15:30:00Z",0,0,0,4177,85854,0
"HABs-StearnsWharf_2017-10-03T15:51:00Z",0,0,464,242246,0,0
"HABs-StearnsWharf_2017-10-09T15:58:00Z",0,0,0,389358,0,0
"HABs-StearnsWharf_2017-10-16T15:54:00Z",0,0,0,94755,928,928
"HABs-StearnsWharf_2017-10-23T16:03:00Z",0,928,464,12066,16243,3249
"HABs-StearnsWharf_2017-10-30T16:03:00Z",0,0,0,9746,62186,14850
"HABs-StearnsWharf_2017-11-06T17:00:00Z",0,0,0,3945,3713,9746
"HABs-StearnsWharf_2017-11-13T16:52:00Z",0,0,0,2784,50584,92351
"HABs-StearnsWharf_2017-11-20T16:57:00Z",0,0,0,7245,2794,14850
"HABs-StearnsWharf_2017-11-27T16:51:00Z",464,928,0,34806,10674,6033
"HABs-StearnsWharf_2017-12-05T16:58:00Z",0,928,464,51048,4177,7889
"HABs-StearnsWharf_2017-12-11T16:50:00Z",0,0,232,21579,3249,2320
"HABs-StearnsWharf_2017-12-18T16:52:00Z",0,928,928,28308,464,1392
"HABs-StearnsWharf_2017-12-27T17:00:00Z",0,0,3713,26916,11602,928
"HABs-StearnsWharf_2018-01-02T15:45:00Z",0,0,0,1392,0,0
"HABs-StearnsWharf_2018-01-08T15:45:00Z",0,0,0,3249,0,0
"HABs-StearnsWharf_2018-01-15T16:30:00Z",0,0,0,0,3713,0
"HABs-StearnsWharf_2018-01-22T15:45:00Z",0,0,0,0,464,0
"HABs-StearnsWharf_2018-01-29T15:30:00Z",0,0,0,0,83069,0
"HABs-StearnsWharf_2018-02-05T17:11:00Z",0,1737,1448,7527,21713,7238
"HABs-StearnsWharf_2018-02-13T17:03:00Z",487,16775,13979,72693,209692,69897
"HABs-StearnsWharf_2018-02-19T16:00:00Z",0,0,232,232,464,0
"HABs-StearnsWharf_2018-02-26T15:30:00Z",0,0,0,0,0,6080
"HABs-StearnsWharf_2018-03-05T16:30:00Z",0,0,0,0,1392,6033
"HABs-StearnsWharf_2018-03-12T14:00:00Z",0,0,0,0,92815,49006
"HABs-StearnsWharf_2018-03-19T14:00:00Z",0,0,0,0,0,464
"HABs-StearnsWharf_2018-03-26T14:30:00Z",0,0,0,0,0,145
"HABs-StearnsWharf_2018-04-02T16:02:00Z",1158,1158,869,22581,0,4343
"HABs-StearnsWharf_2018-04-09T16:01:00Z",0,0,0,6948,30108,13896
"HABs-StearnsWharf_2018-04-17T16:02:00Z",0,0,0,6948,30108,13896
"HABs-StearnsWharf_2018-04-23T15:57:00Z",290,8685,1448,12449,29240,15923
"HABs-StearnsWharf_2018-04-30T15:56:00Z",0,0,3185,11291,1448,2606
"HABs-StearnsWharf_2018-05-07T16:02:00Z",0,0,5790,11870,869,869
"HABs-StearnsWharf_2018-05-14T15:51:00Z",0,11184,2796,111836,50326,27959
"HABs-StearnsWharf_2018-05-21T15:57:00Z",0,579,0,8975,24608,5790
"HABs-StearnsWharf_2018-05-29T16:07:00Z",0,1737,2316,16791,90036,15633
"HABs-StearnsWharf_2018-06-04T15:54:00Z",0,1158,869,9554,24608,6080
"HABs-StearnsWharf_2018-06-11T17:15:00Z",290,0,0,6369,24897,15054
"HABs-StearnsWharf_2018-06-18T15:56:00Z",0,1737,0,28082,6659,4343
"HABs-StearnsWharf_2018-06-25T15:58:00Z",0,0,1448,23450,2316,1158
"HABs-StearnsWharf_2018-07-02T16:03:00Z",0,0,0,13028,12449,3764
"HABs-StearnsWharf_2018-07-09T15:57:00Z",0,0,0,12449,6080,290
"HABs-StearnsWharf_2018-07-16T16:04:00Z",0,1158,290,63980,2895,1737
"HABs-StearnsWharf_2018-07-23T15:56:00Z",0,1158,0,11291,57611,12449
"HABs-StearnsWharf_2018-07-30T15:56:00Z",2316,3474,0,74113,7527,7238
"HABs-StearnsWharf_2018-08-06T16:09:00Z",0,0,0,6659,290,1448
"HABs-StearnsWharf_2018-08-13T16:04:00Z",579,0,0,3185,2171,1158
"HABs-StearnsWharf_2018-08-20T15:56:00Z",0,290,290,4053,1737,2027
"HABs-StearnsWharf_2018-08-27T16:00:00Z",0,579,869,12159,4632,2895
"HABs-StearnsWharf_2018-09-04T15:58:00Z",0,579,0,25766,3764,1448
"HABs-StearnsWharf_2018-09-11T16:00:00Z",290,579,579,35030,5211,1737
"HABs-StearnsWharf_2018-09-17T16:06:00Z",0,0,0,4632,4632,1448
"HABs-StearnsWharf_2018-09-25T16:00:00Z",0,0,579,4632,22581,3764
"HABs-StearnsWharf_2018-10-01T16:00:00Z",0,0,0,8685,19107,1448
"HABs-StearnsWharf_2018-10-08T16:05:00Z",0,0,0,16791,18528,20844
"HABs-StearnsWharf_2018-10-15T16:04:00Z",0,1158,145,1303,579,434
"HABs-StearnsWharf_2018-10-22T15:56:00Z",579,0,0,2027,10712,2606
"HABs-StearnsWharf_2018-10-30T16:02:00Z",290,1158,290,2606,10422,11580
"HABs-StearnsWharf_2018-11-06T17:00:00Z",290,0,290,11001,16791,2606
"HABs-StearnsWharf_2018-11-13T17:02:00Z",0,579,0,3908,2895,1592
"HABs-StearnsWharf_2018-11-19T16:56:00Z",0,579,0,1013,3329,1882
