"id","Alexandrium ( cells/L )","Pseudo-nitzschia seriata ( cells/L )","Ammonium ( uM )","Nitrate ( uM )","Nitrite ( uM )","Phosphate ( uM )","Silicate ( uM )","Temp ( Celsius )","locationID","eventDate"
"HABs-StearnsWharf_2013-11-04T16:00:00Z",0,0,4.484,0.331,0.197,0.478,5.282,17,"StearnsWharf",2013-11-04
"HABs-StearnsWharf_2013-11-11T16:15:00Z",0,0,10.341,0.745,0.138,0.629,5.039,15,"StearnsWharf",2013-11-11
"HABs-StearnsWharf_2013-11-18T16:15:00Z",0,928,2.153,0.509,0,0.449,3.764,16,"StearnsWharf",2013-11-18
"HABs-StearnsWharf_2013-11-25T16:15:00Z",0,0,2.184,0.522,0.159,0.568,3.811,15,"StearnsWharf",2013-11-25
"HABs-StearnsWharf_2013-12-02T16:15:00Z",0,0,3.392,0.851,0.144,0.479,3.322,15,"StearnsWharf",2013-12-02
"HABs-StearnsWharf_2013-12-09T16:30:00Z",0,0,1.424,1.144,0.203,0.537,4.449,15,"StearnsWharf",2013-12-09
"HABs-StearnsWharf_2013-12-16T17:00:00Z",0,696,1.548,1.972,0.264,0.552,5.446,14,"StearnsWharf",2013-12-16
"HABs-StearnsWharf_2014-01-05T16:15:00Z",0,0,4.882,0.584,0.218,0.449,4.214,14,"StearnsWharf",2014-01-05
"HABs-StearnsWharf_2014-01-13T16:00:00Z",0,0,250,0.368,0,0.297,3.653,13,"StearnsWharf",2014-01-13
"HABs-StearnsWharf_2014-01-20T16:00:00Z",0,0,44.217,0.521,0.12,0.367,4.43,15,"StearnsWharf",2014-01-20
"HABs-StearnsWharf_2014-01-27T16:15:00Z",0,0,29.079,0.526,0.184,0.463,4.661,14,"StearnsWharf",2014-01-27
"HABs-StearnsWharf_2014-02-03T16:00:00Z",0,0,11.105,0.909,0.212,0.541,5.521,9,"StearnsWharf",2014-02-03
"HABs-StearnsWharf_2014-02-10T16:00:00Z",0,928,115.724,1.269,0,0.248,2.299,14,"StearnsWharf",2014-02-10
"HABs-StearnsWharf_2014-02-17T15:30:00Z",0,8817,14.35,0.359,0,0.245,0,11,"StearnsWharf",2014-02-17
"HABs-StearnsWharf_2014-03-04T16:00:00Z",0,0,4.824,1.85,0.111,0.416,3.631,14,"StearnsWharf",2014-03-04
"HABs-StearnsWharf_2014-03-10T15:15:00Z",0,0,0.36,0.204,0,0.194,2.938,15,"StearnsWharf",2014-03-10
"HABs-StearnsWharf_2014-03-17T15:00:00Z",0,0,4.719,0.167,0.221,0.842,4.861,15,"StearnsWharf",2014-03-17
"HABs-StearnsWharf_2014-03-24T14:45:00Z",0,0,23.441,1.069,0.184,0.967,7.791,16,"StearnsWharf",2014-03-24
"HABs-StearnsWharf_2014-03-31T15:00:00Z",0,0,51.96,11.569,0.718,1.319,14.033,12,"StearnsWharf",2014-03-31
"HABs-StearnsWharf_2014-04-07T15:15:00Z",0,17820,6.411,4.766,0.218,0.472,5.824,NA,"StearnsWharf",2014-04-07
"HABs-StearnsWharf_2014-04-15T16:15:00Z",0,63578,10.744,1.159,0,0.303,2.07,14,"StearnsWharf",2014-04-15
"HABs-StearnsWharf_2014-04-21T13:30:00Z",0,0,13.149,1.161,0.158,0.594,4.267,13,"StearnsWharf",2014-04-21
"HABs-StearnsWharf_2014-04-28T14:15:00Z",0,0,6.764,15.901,0.436,1.565,17.695,11,"StearnsWharf",2014-04-28
"HABs-StearnsWharf_2014-05-05T14:15:00Z",0,179689,11.413,3.395,0.23,0.765,4.931,15,"StearnsWharf",2014-05-05
"HABs-StearnsWharf_2014-05-12T14:30:00Z",0,134117,6.155,3.012,0.176,0.854,0,13,"StearnsWharf",2014-05-12
"HABs-StearnsWharf_2014-05-19T14:30:00Z",0,11138,35.57,0.777,0,0.726,3.367,17,"StearnsWharf",2014-05-19
"HABs-StearnsWharf_2014-05-28T15:00:00Z",0,95135,46.84,0.371,0,0.536,1.52,15,"StearnsWharf",2014-05-28
"HABs-StearnsWharf_2014-06-02T14:15:00Z",0,0,22.409,0.473,0,0.595,6.298,16,"StearnsWharf",2014-06-02
"HABs-StearnsWharf_2014-06-09T15:30:00Z",0,6961,2.042,0.378,0,0.452,5.815,16,"StearnsWharf",2014-06-09
"HABs-StearnsWharf_2014-06-16T15:15:00Z",0,13690,57.656,0.769,0.115,0.423,3.338,17,"StearnsWharf",2014-06-16
"HABs-StearnsWharf_2014-06-24T15:45:00Z",0,78892,1.582,0,0,0,0,18,"StearnsWharf",2014-06-24
"HABs-StearnsWharf_2014-06-30T14:30:00Z",0,0,12.401,0,0,0.53,5.427,20,"StearnsWharf",2014-06-30
"HABs-StearnsWharf_2014-07-07T15:45:00Z",0,0,222,0.531,0,0.194,2.808,20,"StearnsWharf",2014-07-07
"HABs-StearnsWharf_2014-07-14T15:15:00Z",0,2970,530,0,0,0.142,3.76,20,"StearnsWharf",2014-07-14
"HABs-StearnsWharf_2014-07-21T15:15:00Z",0,105809,127.616,0.392,0,0.332,1.629,19,"StearnsWharf",2014-07-21
"HABs-StearnsWharf_2014-07-28T14:45:00Z",0,377199,10.956,0.241,0,0.199,3.686,17,"StearnsWharf",2014-07-28
"HABs-StearnsWharf_2014-08-04T14:45:00Z",0,259139,0.846,0.256,0,0.298,1.661,16.4,"StearnsWharf",2014-08-04
"HABs-StearnsWharf_2014-08-11T15:30:00Z",0,118803,7.597,0.39,0,0.174,2.526,17.4,"StearnsWharf",2014-08-11
"HABs-StearnsWharf_2014-08-18T14:30:00Z",0,150824,0.988,0,0,0.147,1.432,18.6,"StearnsWharf",2014-08-18
"HABs-StearnsWharf_2014-08-25T15:15:00Z",0,107665,8.458,0.206,0,0.164,2.153,18.6,"StearnsWharf",2014-08-25
"HABs-StearnsWharf_2014-09-02T15:15:00Z",0,1624,0.825,0,0,0.254,4.145,19.6,"StearnsWharf",2014-09-02
"HABs-StearnsWharf_2014-09-08T13:30:00Z",0,0,1.843,0.343,0,0.324,4.17,19,"StearnsWharf",2014-09-08
"HABs-StearnsWharf_2014-09-15T13:40:00Z",0,928,13.646,0.334,0,0.194,2.672,20,"StearnsWharf",2014-09-15
"HABs-StearnsWharf_2014-09-22T13:30:00Z",0,1392,7.252,0.721,0,0.271,3.957,18.3,"StearnsWharf",2014-09-22
"HABs-StearnsWharf_2014-09-29T15:00:00Z",0,141078,0.726,0,0,0.2,2.321,18.4,"StearnsWharf",2014-09-29
"HABs-StearnsWharf_2014-10-07T14:45:00Z",0,32485,4.114,0,0,0.154,0,21,"StearnsWharf",2014-10-07
"HABs-StearnsWharf_2014-10-13T14:30:00Z",0,464,3.487,0.207,0,0.423,3.614,20.9,"StearnsWharf",2014-10-13
"HABs-StearnsWharf_2014-10-20T14:45:00Z",0,10210,4.07,0,0,0.313,2.668,21.1,"StearnsWharf",2014-10-20
"HABs-StearnsWharf_2014-10-27T15:00:00Z",0,0,5.844,0.127,0.106,0.321,2.588,19.5,"StearnsWharf",2014-10-27
"HABs-StearnsWharf_2014-11-03T15:15:00Z",0,0,3.724,0.101,0.136,0.396,4.391,18,"StearnsWharf",2014-11-03
"HABs-StearnsWharf_2014-11-10T16:00:00Z",0,0,2.64,0,0,0.269,2.117,18.6,"StearnsWharf",2014-11-10
"HABs-StearnsWharf_2014-11-17T15:45:00Z",0,0,7.625,0.32,0,0.364,2.922,17.9,"StearnsWharf",2014-11-17
"HABs-StearnsWharf_2014-11-24T15:45:00Z",0,0,3.402,0.494,0.151,0.539,4.156,17,"StearnsWharf",2014-11-24
"HABs-StearnsWharf_2014-12-01T15:00:00Z",0,0,1.359,0.212,0,0.25,1.983,18.1,"StearnsWharf",2014-12-01
"HABs-StearnsWharf_2014-12-08T15:30:00Z",0,0,2.8,0.209,0.148,0.288,2.484,18,"StearnsWharf",2014-12-08
"HABs-StearnsWharf_2014-12-15T15:00:00Z",0,0,2.88,0.312,0.129,0.312,3.96,17.3,"StearnsWharf",2014-12-15
"HABs-StearnsWharf_2014-12-22T15:15:00Z",0,0,7.397,0.356,0.183,0.295,4.939,17.1,"StearnsWharf",2014-12-22
"HABs-StearnsWharf_2015-01-05T15:15:00Z",0,0,4.123,0.283,0.163,0.313,3.509,16.1,"StearnsWharf",2015-01-05
"HABs-StearnsWharf_2015-01-12T15:15:00Z",0,0,3.08,0.39,0.136,0.441,3.42,15.7,"StearnsWharf",2015-01-12
"HABs-StearnsWharf_2015-01-19T15:00:00Z",0,0,1.812,0.179,0.174,0.328,3.065,16,"StearnsWharf",2015-01-19
"HABs-StearnsWharf_2015-01-26T15:15:00Z",0,0,2.673,0.212,0.18,0.343,4.163,16,"StearnsWharf",2015-01-26
"HABs-StearnsWharf_2015-02-03T15:15:00Z",0,0,3.261,0.165,0.134,0.274,3.521,16,"StearnsWharf",2015-02-03
"HABs-StearnsWharf_2015-02-09T15:15:00Z",0,0,2.138,0.371,0.176,0.381,4.579,16.5,"StearnsWharf",2015-02-09
"HABs-StearnsWharf_2015-02-16T17:00:00Z",0,0,2.403,0.711,0.161,0.265,3.643,16.4,"StearnsWharf",2015-02-16
"HABs-StearnsWharf_2015-02-24T16:00:00Z",0,0,3.778,0.528,0.228,0.631,5.947,15,"StearnsWharf",2015-02-24
"HABs-StearnsWharf_2015-03-02T15:45:00Z",0,0,2.058,0.935,0.289,0.408,5.597,14.75,"StearnsWharf",2015-03-02
"HABs-StearnsWharf_2015-03-09T14:45:00Z",0,0,1.81,0.205,0.145,0.4,2.101,NA,"StearnsWharf",2015-03-09
"HABs-StearnsWharf_2015-03-16T14:45:00Z",0,129198,2.01,0.488,0,0.193,0,15.5,"StearnsWharf",2015-03-16
"HABs-StearnsWharf_2015-03-23T14:30:00Z",0,7425,7.774,0.385,0.182,0.417,1.721,16,"StearnsWharf",2015-03-23
"HABs-StearnsWharf_2015-03-30T14:45:00Z",0,1856,1.687,0.21,0,0.28,1.595,17,"StearnsWharf",2015-03-30
"HABs-StearnsWharf_2015-04-06T13:00:00Z",0,5569,3.592,0.787,0.165,0.457,3.52,15,"StearnsWharf",2015-04-06
"HABs-StearnsWharf_2015-04-14T14:45:00Z",0,1392,0.817,0,0,0.185,0,15,"StearnsWharf",2015-04-14
"HABs-StearnsWharf_2015-04-20T15:20:00Z",0,0,6.123,0.61,0.129,0.556,4.335,15,"StearnsWharf",2015-04-20
"HABs-StearnsWharf_2015-04-27T16:15:00Z",0,928,5.61,8.854,0.39,1.052,10.386,13,"StearnsWharf",2015-04-27
"HABs-StearnsWharf_2015-05-04T13:30:00Z",0,3249,2.544,8.474,0.338,0.858,9.888,12,"StearnsWharf",2015-05-04
"HABs-StearnsWharf_2015-05-11T14:30:00Z",0,104881,1.446,0.235,0,0.172,0,14.4,"StearnsWharf",2015-05-11
"HABs-StearnsWharf_2015-05-18T14:30:00Z",0,6961,3.049,0.513,0,0.351,1.346,15.7,"StearnsWharf",2015-05-18
"HABs-StearnsWharf_2015-05-26T14:30:00Z",0,21811,1.776,0.258,0,0.293,1.075,16.5,"StearnsWharf",2015-05-26
"HABs-StearnsWharf_2015-06-01T15:30:00Z",0,0,0.639,0.193,0.117,0.235,3.663,16,"StearnsWharf",2015-06-01
"HABs-StearnsWharf_2015-06-08T15:00:00Z",0,0,3.652,1.39,0.311,0.522,9.982,16,"StearnsWharf",2015-06-08
"HABs-StearnsWharf_2015-06-15T14:30:00Z",0,6961,1.899,0.264,0,0.239,2.297,16.1,"StearnsWharf",2015-06-15
"HABs-StearnsWharf_2015-06-22T14:45:00Z",0,0,3.524,0.701,0,0.383,8.109,19.3,"StearnsWharf",2015-06-22
"HABs-StearnsWharf_2015-06-29T15:00:00Z",0,5105,0.324,0.311,0,0.234,7.389,18.4,"StearnsWharf",2015-06-29
"HABs-StearnsWharf_2015-07-06T16:30:00Z",0,21811,9.526,0.405,0,0.255,5.346,17.1,"StearnsWharf",2015-07-06
"HABs-StearnsWharf_2015-07-13T13:00:00Z",0,3713,4.633,0,0,0.215,5.177,18.7,"StearnsWharf",2015-07-13
"HABs-StearnsWharf_2015-07-20T15:00:00Z",0,0,1.533,0,0,0.11,5.059,21,"StearnsWharf",2015-07-20
"HABs-StearnsWharf_2015-07-27T14:30:00Z",0,1160,13.645,0.113,0.199,0.397,7.44,21.7,"StearnsWharf",2015-07-27
"HABs-StearnsWharf_2015-08-03T14:45:00Z",0,0,0.378,0,0,0.229,6.234,21,"StearnsWharf",2015-08-03
"HABs-StearnsWharf_2015-08-12T15:00:00Z",0,0,18.72,0.338,0,0.279,4.669,19.1,"StearnsWharf",2015-08-12
"HABs-StearnsWharf_2015-08-17T14:45:00Z",0,0,20.226,0.147,0.112,0.38,5.754,19.8,"StearnsWharf",2015-08-17
"HABs-StearnsWharf_2015-08-24T15:00:00Z",0,0,3.007,0,0,0.208,4.77,20.3,"StearnsWharf",2015-08-24
"HABs-StearnsWharf_2015-08-31T15:00:00Z",0,0,37.664,0,0,0.398,6.881,22.9,"StearnsWharf",2015-08-31
"HABs-StearnsWharf_2015-09-07T15:00:00Z",0,0,45.164,0.27,0,0.506,8.694,21.9,"StearnsWharf",2015-09-07
"HABs-StearnsWharf_2015-09-14T14:45:00Z",0,0,8.503,0,0,0.267,8.548,22.3,"StearnsWharf",2015-09-14
"HABs-StearnsWharf_2015-09-21T13:25:00Z",0,0,9.297,0.234,0,0.236,6.51,22.3,"StearnsWharf",2015-09-21
"HABs-StearnsWharf_2015-09-28T15:00:00Z",0,0,4.318,0,0.143,0.328,7.877,22.1,"StearnsWharf",2015-09-28
"HABs-StearnsWharf_2015-10-05T14:15:00Z",0,0,3.052,0.12,0.124,0.449,7.213,21,"StearnsWharf",2015-10-05
"HABs-StearnsWharf_2015-10-12T14:45:00Z",0,464,6.134,0,0,0.325,6.151,21.6,"StearnsWharf",2015-10-12
"HABs-StearnsWharf_2015-10-19T14:30:00Z",0,0,4.383,0,0,0.32,6.403,21.5,"StearnsWharf",2015-10-19
"HABs-StearnsWharf_2015-10-26T14:15:00Z",0,0,0.429,0.286,0,0.378,7.927,20.4,"StearnsWharf",2015-10-26
"HABs-StearnsWharf_2015-11-03T15:30:00Z",0,0,1.82,0.229,0,0.314,4.763,18.8,"StearnsWharf",2015-11-03
"HABs-StearnsWharf_2015-11-09T15:15:00Z",0,0,7.61,0,0,0.352,4.704,17.3,"StearnsWharf",2015-11-09
"HABs-StearnsWharf_2015-11-16T15:45:00Z",0,0,6.861,2.069,0.251,0.585,6.938,15.4,"StearnsWharf",2015-11-16
"HABs-StearnsWharf_2015-11-23T15:00:00Z",0,0,33.415,0,0,0.262,3.303,16.4,"StearnsWharf",2015-11-23
"HABs-StearnsWharf_2015-11-30T15:20:00Z",0,0,48.313,0,0,0.323,3.45,16.7,"StearnsWharf",2015-11-30
"HABs-StearnsWharf_2015-12-07T15:15:00Z",0,0,5.574,0.707,0,0.319,4.459,17.4,"StearnsWharf",2015-12-07
"HABs-StearnsWharf_2015-12-14T17:30:00Z",0,3713,48.443,0.634,0,0.319,4.126,16.6,"StearnsWharf",2015-12-14
"HABs-StearnsWharf_2015-12-21T16:30:00Z",0,38518,1.87,0.531,0.144,0.354,4.341,16,"StearnsWharf",2015-12-21
"HABs-StearnsWharf_2015-12-30T14:30:00Z",0,14386,102.078,4.703,0.137,0.595,7.223,13.9,"StearnsWharf",2015-12-30
"HABs-StearnsWharf_2016-01-04T15:30:00Z",0,928,47.297,1.66,0,0.414,4.145,14.5,"StearnsWharf",2016-01-04
"HABs-StearnsWharf_2016-01-11T16:00:00Z",0,0,25.961,2.88,0.22,0.551,6.135,14.4,"StearnsWharf",2016-01-11
"HABs-StearnsWharf_2016-01-18T15:30:00Z",0,2784,5.511,1.469,0.141,0.397,5.762,15.1,"StearnsWharf",2016-01-18
"HABs-StearnsWharf_2016-01-25T16:00:00Z",0,4641,6.273,1.685,0.345,0.457,5.674,14.9,"StearnsWharf",2016-01-25
"HABs-StearnsWharf_2016-02-01T15:30:00Z",0,1856,3.9,4.116,0.524,0.621,7.624,13.6,"StearnsWharf",2016-02-01
"HABs-StearnsWharf_2016-02-08T15:30:00Z",0,0,7.325,4.942,0.218,0.559,8.947,NA,"StearnsWharf",2016-02-08
"HABs-StearnsWharf_2016-02-16T18:00:00Z",0,1856,2.68,0.674,0,0.444,5.939,NA,"StearnsWharf",2016-02-16
"HABs-StearnsWharf_2016-02-22T14:20:00Z",0,0,1.29,0.224,0,0.246,4.547,15.6,"StearnsWharf",2016-02-22
"HABs-StearnsWharf_2016-02-29T14:20:00Z",0,0,1.71,0.287,0,0.278,4.665,17,"StearnsWharf",2016-02-29
"HABs-StearnsWharf_2016-03-07T15:15:00Z",0,0,2.86,1.534,0.356,0.579,7.977,15,"StearnsWharf",2016-03-07
"HABs-StearnsWharf_2016-03-14T14:30:00Z",0,19491,2.77,7.791,0.289,0.872,10.094,14.1,"StearnsWharf",2016-03-14
"HABs-StearnsWharf_2016-03-21T15:00:00Z",0,48728,1.068,0.552,0,0.334,3.067,16.8,"StearnsWharf",2016-03-21
"HABs-StearnsWharf_2016-03-28T14:15:00Z",0,928,1.728,1.16,0,0.428,5.615,15.8,"StearnsWharf",2016-03-28
"HABs-StearnsWharf_2016-04-04T14:30:00Z",0,11138,2.992,4.162,0.222,0.525,7.19,14.3,"StearnsWharf",2016-04-04
"HABs-StearnsWharf_2016-04-11T15:00:00Z",0,5105,2.869,0.716,0,0.394,2.87,16,"StearnsWharf",2016-04-11
"HABs-StearnsWharf_2016-04-18T14:30:00Z",0,0,33.081,1.368,0.136,0.29,3.78,15.6,"StearnsWharf",2016-04-18
"HABs-StearnsWharf_2016-04-25T14:30:00Z",0,0,61.676,6.505,0.385,0.77,10.2,14,"StearnsWharf",2016-04-25
"HABs-StearnsWharf_2016-05-02T14:30:00Z",0,2970,3.091,4.02,0.23,0.371,10.8,15.7,"StearnsWharf",2016-05-02
"HABs-StearnsWharf_2016-05-09T14:30:00Z",0,9653,0.759,0,0.103,0.192,3.34,16,"StearnsWharf",2016-05-09
"HABs-StearnsWharf_2016-05-16T14:30:00Z",0,1856,5.538,0,0,0.166,5.19,17,"StearnsWharf",2016-05-16
"HABs-StearnsWharf_2016-05-23T14:30:00Z",0,0,46.023,3.482,0,0.506,7.75,15,"StearnsWharf",2016-05-23
"HABs-StearnsWharf_2016-05-31T14:30:00Z",0,19955,8.572,2.744,0.325,0.666,9.39,14.6,"StearnsWharf",2016-05-31
"HABs-StearnsWharf_2016-06-06T14:15:00Z",0,37590,10.984,0.707,0.181,0.663,5.12,15,"StearnsWharf",2016-06-06
"HABs-StearnsWharf_2016-06-13T14:45:00Z",0,37590,1.965,0.322,0,0.189,5.51,16.6,"StearnsWharf",2016-06-13
"HABs-StearnsWharf_2016-06-20T15:30:00Z",0,0,3.747,0.419,0,0.231,7.23,19.2,"StearnsWharf",2016-06-20
"HABs-StearnsWharf_2016-06-28T14:30:00Z",0,0,1.563,0,0,0.124,0,19.4,"StearnsWharf",2016-06-28
"HABs-StearnsWharf_2016-07-04T15:00:00Z",0,0,2.248,0.172,0.133,0.52,4.82,18.3,"StearnsWharf",2016-07-04
"HABs-StearnsWharf_2016-07-11T15:00:00Z",0,0,10.432,0.379,0,0.29,2.57,20.4,"StearnsWharf",2016-07-11
"HABs-StearnsWharf_2016-07-18T15:00:00Z",0,0,18.163,0,0,0.188,3.44,18.2,"StearnsWharf",2016-07-18
"HABs-StearnsWharf_2016-07-25T15:10:00Z",0,0,7.218,0.803,0,0.322,4.81,19.6,"StearnsWharf",2016-07-25
"HABs-StearnsWharf_2016-08-01T14:30:00Z",0,0,1.456,0.248,0.113,0.494,7.68,18.4,"StearnsWharf",2016-08-01
"HABs-StearnsWharf_2016-08-08T14:30:00Z",0,0,1.029,0,0,0.236,6.6,18.5,"StearnsWharf",2016-08-08
"HABs-StearnsWharf_2016-08-15T14:30:00Z",4177,2320,1.259,0,0,0.266,6.14,18.3,"StearnsWharf",2016-08-15
"HABs-StearnsWharf_2016-08-23T14:45:00Z",0,6961,1.199,0,0,0.404,7.76,16.6,"StearnsWharf",2016-08-23
"HABs-StearnsWharf_2016-08-29T14:15:00Z",0,11602,3.798,0,0,0.132,4.28,18.9,"StearnsWharf",2016-08-29
"HABs-StearnsWharf_2016-09-05T14:45:00Z",0,0,1.177,0,0,0.183,4.16,18.1,"StearnsWharf",2016-09-05
"HABs-StearnsWharf_2016-09-13T14:30:00Z",0,0,19.8,0.563,0,0.733,8.225,17.6,"StearnsWharf",2016-09-13
"HABs-StearnsWharf_2016-09-19T14:30:00Z",0,5105,3.581,0,0,0.355,3.74,18.6,"StearnsWharf",2016-09-19
"HABs-StearnsWharf_2016-09-26T14:30:00Z",0,0,0.547,0,0,0.374,5.239,17.3,"StearnsWharf",2016-09-26
"HABs-StearnsWharf_2016-10-03T14:30:00Z",0,0,1.473,0,0,0.303,4.531,18.2,"StearnsWharf",2016-10-03
"HABs-StearnsWharf_2016-10-10T14:30:00Z",0,0,3.5,0.245,0,0.405,4.915,17.4,"StearnsWharf",2016-10-10
"HABs-StearnsWharf_2016-10-17T14:30:00Z",0,72395,7.19,0.928,0,0.49,3.867,16.1,"StearnsWharf",2016-10-17
"HABs-StearnsWharf_2016-10-24T14:45:00Z",0,20883,2.361,0,0,0.304,5.109,17.4,"StearnsWharf",2016-10-24
"HABs-StearnsWharf_2016-10-31T14:30:00Z",0,1856,7.24,0.23,0,0.394,6.308,16.4,"StearnsWharf",2016-10-31
"HABs-StearnsWharf_2016-11-07T15:30:00Z",0,5105,2.52,0.395,0,0.465,2.875,17.1,"StearnsWharf",2016-11-07
"HABs-StearnsWharf_2016-11-14T15:30:00Z",0,38518,2.148,0,0,0.361,3.383,17.3,"StearnsWharf",2016-11-14
"HABs-StearnsWharf_2016-11-21T15:30:00Z",0,1856,6.85,0.426,0,0.673,3.674,17,"StearnsWharf",2016-11-21
"HABs-StearnsWharf_2016-11-28T15:30:00Z",0,0,2.8,3.603,0.252,0.699,5.912,14.4,"StearnsWharf",2016-11-28
"HABs-StearnsWharf_2016-12-05T15:15:00Z",0,18099,5.85,1.249,0.216,0.569,4.714,14.5,"StearnsWharf",2016-12-05
"HABs-StearnsWharf_2016-12-12T15:30:00Z",0,2784,1.935,0.257,0,0.109,4,15,"StearnsWharf",2016-12-12
"HABs-StearnsWharf_2016-12-19T15:15:00Z",0,11602,11.6,5.241,0.325,0.849,7.174,13,"StearnsWharf",2016-12-19
"HABs-StearnsWharf_2016-12-27T16:00:00Z",0,8817,1.33,3.388,0.177,0.519,5.411,13,"StearnsWharf",2016-12-27
"HABs-StearnsWharf_2017-01-02T16:00:00Z",0,1856,2.518,3.498,0.217,0.684,6.229,13.6,"StearnsWharf",2017-01-02
"HABs-StearnsWharf_2017-01-09T15:45:00Z",0,0,6.59,3.392,0.193,1.152,6.113,14.5,"StearnsWharf",2017-01-09
"HABs-StearnsWharf_2017-01-16T15:30:00Z",0,0,2.84,1.895,0,0.602,4.32,13.7,"StearnsWharf",2017-01-16
"HABs-StearnsWharf_2017-01-23T15:30:00Z",0,0,1.55,3.778,0.156,0.675,5.76,13.1,"StearnsWharf",2017-01-23
"HABs-StearnsWharf_2017-01-30T15:30:00Z",0,0,3.22,3.575,0.229,1.05,7.61,13,"StearnsWharf",2017-01-30
"HABs-StearnsWharf_2017-02-06T15:00:00Z",0,0,9.4,2.534,0,0.678,8.57,14,"StearnsWharf",2017-02-06
"HABs-StearnsWharf_2017-02-13T15:30:00Z",0,0,8.79,2.535,0.15,0.574,8.06,13.8,"StearnsWharf",2017-02-13
"HABs-StearnsWharf_2017-02-20T15:30:00Z",0,0,5.69,28.788,0.39,1.89,49.2,13.6,"StearnsWharf",2017-02-20
"HABs-StearnsWharf_2017-02-27T15:30:00Z",0,0,6.45,3.981,0.161,0.777,8.13,13.8,"StearnsWharf",2017-02-27
"HABs-StearnsWharf_2017-03-07T15:00:00Z",0,7425,7.59,4.562,0.123,0.882,6.68,13.3,"StearnsWharf",2017-03-07
"HABs-StearnsWharf_2017-03-13T14:00:00Z",0,141078,7.75,0.787,0,0.253,1.29,15.1,"StearnsWharf",2017-03-13
"HABs-StearnsWharf_2017-03-21T14:30:00Z",0,0,7.83,0,0.137,0.287,0,15.3,"StearnsWharf",2017-03-21
"HABs-StearnsWharf_2017-03-27T15:00:00Z",0,35734,11.8,6.415,0,0.746,7.05,14.7,"StearnsWharf",2017-03-27
"HABs-StearnsWharf_2017-04-03T14:15:00Z",0,83069,4.02,12.288,0.132,1.11,13.1,13.3,"StearnsWharf",2017-04-03
"HABs-StearnsWharf_2017-04-10T15:00:00Z",0,60794,3.4,6.35,0.321,0.866,8.57,13.6,"StearnsWharf",2017-04-10
"HABs-StearnsWharf_2017-04-17T14:30:00Z",0,264336,5.52,2.133,0,0.458,1.35,14,"StearnsWharf",2017-04-17
"HABs-StearnsWharf_2017-04-24T14:30:00Z",0,0,2.84,0.261,0,0.299,1.51,17,"StearnsWharf",2017-04-24
"HABs-StearnsWharf_2017-05-01T14:30:00Z",9281,0,18.6,18.056,0.263,1.94,23.8,13.1,"StearnsWharf",2017-05-01
"HABs-StearnsWharf_2017-05-08T14:30:00Z",0,109893,2.13,0.2,0,0.215,1.65,13.6,"StearnsWharf",2017-05-08
"HABs-StearnsWharf_2017-05-15T14:30:00Z",0,31557,2.19,0,0,0.583,2.56,15.9,"StearnsWharf",2017-05-15
"HABs-StearnsWharf_2017-05-22T14:30:00Z",2784,33877,1.1,0,0,0.344,5.63,15.7,"StearnsWharf",2017-05-22
"HABs-StearnsWharf_2017-05-29T15:30:00Z",0,130405,19.575,0.292,0,0.193,0,15.6,"StearnsWharf",2017-05-29
"HABs-StearnsWharf_2017-06-06T15:00:00Z",0,7425,177.924,0,0,0.111,0,17.7,"StearnsWharf",2017-06-06
"HABs-StearnsWharf_2017-06-11T15:00:00Z",0,0,9.11,0.421,0.126,0.829,8.048,NA,"StearnsWharf",2017-06-11
"HABs-StearnsWharf_2017-06-19T14:45:00Z",0,7889,3.429,0,0,0.344,2.076,18.5,"StearnsWharf",2017-06-19
"HABs-StearnsWharf_2017-06-27T14:30:00Z",0,0,4.831,0.473,0,0.664,7.972,18.3,"StearnsWharf",2017-06-27
"HABs-StearnsWharf_2017-07-03T14:45:00Z",0,0,3.687,0.237,0,0.576,6.885,16.5,"StearnsWharf",2017-07-03
"HABs-StearnsWharf_2017-07-10T14:30:00Z",0,3249,3.956,0.35,0,0.582,5.835,17.7,"StearnsWharf",2017-07-10
"HABs-StearnsWharf_2017-07-17T14:20:00Z",0,0,4.793,0.223,0,0.408,3.841,18.9,"StearnsWharf",2017-07-17
"HABs-StearnsWharf_2017-07-24T15:00:00Z",0,6033,17.157,0,0,0,3.535,19.5,"StearnsWharf",2017-07-24
"HABs-StearnsWharf_2017-07-31T14:15:00Z",0,6033,3.647,0,0,0.22,5.848,17.6,"StearnsWharf",2017-07-31
"HABs-StearnsWharf_2017-08-07T14:30:00Z",0,1856,18.43,0,0,0.179,4.524,19.3,"StearnsWharf",2017-08-07
"HABs-StearnsWharf_2017-08-14T14:45:00Z",0,5569,0.847,0,0,0.103,2.833,18.7,"StearnsWharf",2017-08-14
"HABs-StearnsWharf_2017-08-21T14:30:00Z",0,8817,2.072,0,0,0.462,5.196,17.5,"StearnsWharf",2017-08-21
"HABs-StearnsWharf_2017-09-04T15:30:00Z",0,0,3.942,0,0,0.187,4.138,21.6,"StearnsWharf",2017-09-04
"HABs-StearnsWharf_2017-09-11T14:45:00Z",0,0,3.48,0.218,0,0.475,5.249,19,"StearnsWharf",2017-09-11
"HABs-StearnsWharf_2017-09-19T15:30:00Z",0,69147,10.119,0,0,0,0,18.6,"StearnsWharf",2017-09-19
